id,sub_id,text
$C1920_MAIN_0600_0600_00_cld,ACTOR,Cloud
$C1920_MAIN_0600_0700_00_blt,,Hell yeah! We’ll throw a big opening party<br>and make a ruckus!
$C1920_MAIN_0600_0700_00_blt,ACTOR,Barret
$C1920_MAIN_0600_0800_00_cld,,"Gotta wait a while, huh?"
$C1920_MAIN_0600_0800_00_cld,ACTOR,Cloud
$C1920_MAIN_0600_0900_00_blt,,We’ll get it done soon enough.
$C1920_MAIN_0600_0900_00_blt,ACTOR,Barret
$C1920_MAIN_0700_0100_00_blt,,Looks like a long trip ahead.<br>Make sure you’re prepped.
$C1920_MAIN_0700_0100_00_blt,ACTOR,Barret
$C1920_MAIN_0700_0200_00_blt,,Don’t buy souvenirs yet—they’ll just weigh you down.
$C1920_MAIN_0700_0200_00_blt,ACTOR,Barret
$C1920_MAIN_0800_0100_00_red,,Done checking your gear?
$C1920_MAIN_0800_0100_00_red,ACTOR,Red XIII
$C1920_MAIN_0800_0200_00_cld,,What’re you doing here?
$C1920_MAIN_0800_0200_00_cld,ACTOR,Cloud
$C1920_MAIN_0800_0300_00_red,,Keeping watch.<br>Shinra could show up any time.
$C1920_MAIN_0800_0300_00_red,ACTOR,Red XIII
$C1920_MAIN_0800_0310_00_sys,,Shinra could show up any time.
$C1920_MAIN_0800_0320_00_sys,,Impressive. Reliable as always.
$C1920_MAIN_0800_0330_00_sys,,Appreciate it.
$C1920_MAIN_0800_0340_00_sys,,So serious.
$C1920_MAIN_0800_0400_00_cld,,Impressive. Reliable as always.
$C1920_MAIN_0800_0400_00_cld,ACTOR,Cloud
$C1920_MAIN_0800_0500_00_red,,Flattery won’t get you anything.
$C1920_MAIN_0800_0500_00_red,ACTOR,Red XIII
$C1920_MAIN_0800_0600_00_cld,,Appreciate it.
$C1920_MAIN_0800_0600_00_cld,ACTOR,Cloud
$C1920_MAIN_0800_0700_00_red,,Don’t mention it. It’s for my sake too.
$C1920_MAIN_0800_0700_00_red,ACTOR,Red XIII
$C1920_MAIN_0800_0800_00_cld,,So serious.
$C1920_MAIN_0800_0800_00_cld,ACTOR,Cloud
$C1920_MAIN_0800_0900_00_red,,"No one else is doing it,<br>so I have no choice."
$C1920_MAIN_0800_0900_00_red,ACTOR,Red XIII
$C1920_MAIN_0900_0100_00_red,,Leave the lookout to me.
$C1920_MAIN_0900_0100_00_red,ACTOR,Red XIII
$C1920_MAIN_0900_0200_00_red,,No trouble so far.
$C1920_MAIN_0900_0200_00_red,ACTOR,Red XIII
$C1920_MAIN_1000_0100_00_art,,"Morning, Cloud!"
$C1920_MAIN_1000_0100_00_art,ACTOR,Aerith
$C1920_MAIN_1000_0200_00_cld,,Yeah. What’re you up to?
$C1920_MAIN_1000_0200_00_cld,ACTOR,Cloud
$C1920_MAIN_1000_0300_00_art,,"I was looking for you, Cloud."
$C1920_MAIN_1000_0300_00_art,ACTOR,Aerith
$C1920_MAIN_1000_0400_00_cld,,Oh.
$C1920_MAIN_1000_0400_00_cld,ACTOR,Cloud
$C1920_MAIN_1000_0500_00_art,,Got business at the bookstore?
$C1920_MAIN_1000_0500_00_art,ACTOR,Aerith
$C1920_MAIN_1000_0510_00_art,,"Hey, got time after that?"
$C1920_MAIN_1000_0510_00_art,ACTOR,Aerith
$C1920_MAIN_1000_0600_00_art,,Wanna go up the tower?
$C1920_MAIN_1000_0600_00_art,ACTOR,Aerith
$C1920_MAIN_1000_0610_00_sys,,Wanna go up the tower?
$C1920_MAIN_1000_0620_00_sys,,"Sure, let’s go."
$C1920_MAIN_1000_0630_00_sys,,Guess I’ve got no choice.
$C1920_MAIN_1000_0640_00_sys,,I’m not free.
$C1920_MAIN_1000_0700_00_cld,,"Sure, let’s go."
$C1920_MAIN_1000_0700_00_cld,ACTOR,Cloud
$C1920_MAIN_1000_0800_00_art,,Really? Yay!
$C1920_MAIN_1000_0800_00_art,ACTOR,Aerith
$C1920_MAIN_1000_0900_00_cld,,Guess I’ve got no choice.
$C1920_MAIN_1000_0900_00_cld,ACTOR,Cloud
$C1920_MAIN_1000_1000_00_art,,That way of putting it!
$C1920_MAIN_1000_1000_00_art,ACTOR,Aerith
$C1920_MAIN_1000_1010_00_art,,"But, well, whatever."
$C1920_MAIN_1000_1010_00_art,ACTOR,Aerith
$C1920_MAIN_1000_1100_00_cld,,I’m not free.
$C1920_MAIN_1000_1100_00_cld,ACTOR,Cloud
$C1920_MAIN_1000_1200_00_art,,What? No way~ Please!
$C1920_MAIN_1000_1200_00_art,ACTOR,Aerith
$C1920_MAIN_1000_1300_00_cld,,Fine.
$C1920_MAIN_1000_1300_00_cld,ACTOR,Cloud
$C1920_MAIN_1000_1400_00_art,,Yay!
$C1920_MAIN_1000_1400_00_art,ACTOR,Aerith
$C1920_MAIN_1000_1500_00_art,,Then I’ll go grab<br>the tickets.
$C1920_MAIN_1000_1500_00_art,ACTOR,Aerith
$C1920_MAIN_1000_1510_00_art,,Meet me in front of the tower.
$C1920_MAIN_1000_1510_00_art,ACTOR,Aerith
$C1920_MAIN_1100_0200_00_art,,"See you later, then!"
$C1920_MAIN_1100_0200_00_art,ACTOR,Aerith
$C1920_MAIN_1100_0300_00_art,,"Meet in front of the tower, okay?"
$C1920_MAIN_1100_0300_00_art,ACTOR,Aerith
$C1920_MAIN_1200_0100_00_sma,,Welcome!<br>Come on in to the magic bookstore.
$C1920_MAIN_1200_0100_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1200_0300_00_sma,,"Hey, you.<br>First time customizing a Skill Book?"
$C1920_MAIN_1200_0300_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1200_0500_00_sma,,"To upgrade a Skill Book, the owner needs<br>the right knowledge, experience, and skills."
$C1920_MAIN_1200_0500_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1200_0510_00_sma,,But you look good to go.<br>Shall we get started?
$C1920_MAIN_1200_0510_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1200_0600_00_sma,,"Well, that’s about it for a first go."
$C1920_MAIN_1200_0600_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1200_0700_00_sma,,Skill Books grow stronger<br>as your bonds with your companions deepen.
$C1920_MAIN_1200_0700_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1200_0800_00_sma,,Come back anytime<br>you wanna upgrade it again.
$C1920_MAIN_1200_0800_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1300_0100_00_sma,,"Hey, welcome!"
$C1920_MAIN_1300_0100_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1300_0200_00_sma,,"Oh, you’re back!"
$C1920_MAIN_1300_0200_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1300_0300_00_sma,,"So, what’ll it be today?"
$C1920_MAIN_1300_0300_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1300_0400_00_sma,,Whenever you’re ready!
$C1920_MAIN_1300_0400_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1300_0500_00_sma,,Stop by again!
$C1920_MAIN_1300_0500_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1300_0600_00_sma,,Thanks for coming!
$C1920_MAIN_1300_0600_00_sma,ACTOR,Bookstore Clerk
$C1920_MAIN_1400_0100_00_sma,,Welcome!
$C1920_MAIN_1400_0100_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0110_00_sma,,"Hey, kid,<br>that’s a cool weapon you’ve got."
$C1920_MAIN_1400_0110_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0200_00_sma,,"It’s got that well-worn, badass look."
$C1920_MAIN_1400_0200_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0400_00_sma,,"But it’s still got tons of potential.<br>Tune it up right, and it’ll get even stronger."
$C1920_MAIN_1400_0400_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0500_00_sma,,How about I give you a hand?
$C1920_MAIN_1400_0500_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0600_00_sma,,Nice! It’s shining even brighter now.<br>That weapon’s grinning ear to ear.
$C1920_MAIN_1400_0600_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0700_00_sma,,"Keep customizing it<br>on the regular, got it?"
$C1920_MAIN_1400_0700_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0800_00_sma,,"While you’re here,<br>check out our stock too."
$C1920_MAIN_1400_0800_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1400_0900_00_sma,,Take good care of that weapon!
$C1920_MAIN_1400_0900_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1500_0100_00_sma,,"Hey, kid, how’s it going?"
$C1920_MAIN_1500_0100_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1500_0200_00_sma,,Welcome! Take your time looking around.
$C1920_MAIN_1500_0200_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1500_0300_00_sma,,We’ve got some quality stuff here.
$C1920_MAIN_1500_0300_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1500_0400_00_sma,,"Thanks, man!"
$C1920_MAIN_1500_0400_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1500_0500_00_sma,,Come back anytime!
$C1920_MAIN_1500_0500_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1500_0600_00_sma,,Take care out there!
$C1920_MAIN_1500_0600_00_sma,ACTOR,Weapon Shop
$C1920_MAIN_1600_0100_00_vrg,,"Sorry, we’re still setting up."
$C1920_MAIN_1600_0100_00_vrg,ACTOR,Staff
$C1920_MAIN_1600_0200_00_vrg,,Please come back a little later.
$C1920_MAIN_1600_0200_00_vrg,ACTOR,Staff
$C1920_MAIN_1700_0100_00_art,,"They’re still prepping.<br>Cloud, why don’t you finish your errands?"
$C1920_MAIN_1700_0100_00_art,ACTOR,Aerith
$C1920_MAIN_1800_0000_05_art,,
$C1920_MAIN_1800_0000_05_art,ACTOR,Aerith
$C1920_MAIN_1800_0100_00_art,,"Cloud, over here!"
$C1920_MAIN_1800_0100_00_art,ACTOR,Aerith
$C1920_MAIN_1800_0100_05_cld,,
$C1920_MAIN_1800_0100_05_cld,ACTOR,Cloud
$C1920_MAIN_1800_0200_00_art,,"Alright, let’s go!"
$C1920_MAIN_1800_0200_00_art,ACTOR,Aerith
$C1920_MAIN_1800_0200_05_cld,,
$C1920_MAIN_1800_0200_05_cld,ACTOR,Cloud
$C1920_MAIN_2200_0100_00_art,,"Midgar’s that way, right?"
$C1920_MAIN_2200_0100_00_art,ACTOR,Aerith
$C1920_MAIN_2200_0200_00_cld,,Should be.
$C1920_MAIN_2200_0200_00_cld,ACTOR,Cloud
$C1920_MAIN_2200_0300_00_art,,It looks so small from here.
$C1920_MAIN_2200_0300_00_art,ACTOR,Aerith
$C1920_MAIN_2200_0400_00_cld,,It’s pretty far off.
$C1920_MAIN_2200_0400_00_cld,ACTOR,Cloud
$C1920_MAIN_2200_0500_00_art,,"Hey, did something happen with Tifa?"
$C1920_MAIN_2200_0500_00_art,ACTOR,Aerith
$C1920_MAIN_2200_0600_00_cld,,
$C1920_MAIN_2200_0600_00_cld,ACTOR,Cloud
$C1920_MAIN_2200_0700_00_art,,"Well, y’know, we shared a room."
$C1920_MAIN_2200_0700_00_art,ACTOR,Aerith
$C1920_MAIN_2200_0800_00_cld,,Did she say something?
$C1920_MAIN_2200_0800_00_cld,ACTOR,Cloud
$C1920_MAIN_2200_0900_00_art,,Not really anything specific.
$C1920_MAIN_2200_0900_00_art,ACTOR,Aerith
$C1920_MAIN_2200_0910_00_art,,But I get it.
$C1920_MAIN_2200_0910_00_art,ACTOR,Aerith
$C1920_MAIN_2200_1000_00_art,,I’m kinda jealous of childhood friends.
$C1920_MAIN_2200_1000_00_art,ACTOR,Aerith
$C1920_MAIN_2200_1100_00_art,,You’ve gotta cherish them.
$C1920_MAIN_2200_1100_00_art,ACTOR,Aerith
$C1920_MAIN_2200_1100_05_cld,,
$C1920_MAIN_2200_1100_05_cld,ACTOR,Cloud
$C1920_MAIN_2200_1200_00_art,,
$C1920_MAIN_2200_1200_00_art,ACTOR,Aerith
$C1920_MAIN_2200_1200_03_cld,,
$C1920_MAIN_2200_1200_03_cld,ACTOR,Cloud
$C1920_MAIN_2200_1200_04_art,,
$C1920_MAIN_2200_1200_04_art,ACTOR,Aerith
$C1920_MAIN_2200_1200_05_cld,,
$C1920_MAIN_2200_1200_05_cld,ACTOR,Cloud
$C1920_MAIN_2200_1200_06_art,,
$C1920_MAIN_2200_1200_06_art,ACTOR,Aerith
$C1920_MAIN_2300_0000_02_mma,,
$C1920_MAIN_2300_0000_05_blt,,
$C1920_MAIN_2300_0000_05_blt,ACTOR,Barret
$C1920_MAIN_2300_0100_00_blt,,Damn it!
$C1920_MAIN_2300_0100_00_blt,ACTOR,Barret
$C1920_MAIN_2300_0100_07_tif,,
$C1920_MAIN_2300_0100_07_tif,ACTOR,Tifa
$C1920_MAIN_2300_0100_09_red,,
$C1920_MAIN_2300_0100_09_red,ACTOR,Red XIII
$C1920_MAIN_2300_0150_00_skm,,Go!
$C1920_MAIN_2300_0150_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2300_0160_00_skm,,"Squad A, Squad B, split up!<br>Find Avalanche!"
$C1920_MAIN_2300_0160_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2300_0170_00_skm,,Let’s move!
$C1920_MAIN_2300_0170_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2300_0170_11_mma,,
$C1920_MAIN_2300_0170_14_mfa,,
$C1920_MAIN_2300_0170_17_mfa,,
$C1920_MAIN_2300_0170_20_mfa,,
$C1920_MAIN_2300_0200_00_art,,Are they looking for us?
$C1920_MAIN_2300_0200_00_art,ACTOR,Aerith
$C1920_MAIN_2300_0300_00_cld,,Probably.
$C1920_MAIN_2300_0300_00_cld,ACTOR,Cloud
$C1920_MAIN_2600_0000_05_cld,,
$C1920_MAIN_2600_0000_05_cld,ACTOR,Cloud
$C1920_MAIN_2600_0050_05_mma,,
$C1920_MAIN_2600_0050_08_mfa,,
$C1920_MAIN_2600_0050_11_skm,,
$C1920_MAIN_2600_0050_18_mfa,,
$C1920_MAIN_2600_0050_25_mma,,
$C1920_MAIN_2600_0050_28_skm,,
$C1920_MAIN_2600_0100_00_brd,,"Oh, there you are."
$C1920_MAIN_2600_0100_00_brd,ACTOR,Broden
$C1920_MAIN_2600_0100_02_cld,,
$C1920_MAIN_2600_0100_02_cld,ACTOR,Cloud
$C1920_MAIN_2600_0100_03_art,,
$C1920_MAIN_2600_0100_03_art,ACTOR,Aerith
$C1920_MAIN_2600_0100_04_brd,,
$C1920_MAIN_2600_0100_04_brd,ACTOR,Broden
$C1920_MAIN_2600_0100_06_cld,,
$C1920_MAIN_2600_0100_06_cld,ACTOR,Cloud
$C1920_MAIN_2600_0200_00_brd,,We’ll talk later—just get back to the inn for now.
$C1920_MAIN_2600_0200_00_brd,ACTOR,Broden
$C1920_MAIN_2600_0300_00_art,,But…
$C1920_MAIN_2600_0300_00_art,ACTOR,Aerith
$C1920_MAIN_2600_0400_00_brd,,Your friends have evacuated. You’re the only ones left.
$C1920_MAIN_2600_0400_00_brd,ACTOR,Broden
$C1920_MAIN_2600_0400_05_cld,,
$C1920_MAIN_2600_0400_05_cld,ACTOR,Cloud
$C1920_MAIN_2600_0500_00_brd,,Don’t even think about fighting.<br>The town’ll get caught up in it.
$C1920_MAIN_2600_0500_00_brd,ACTOR,Broden
$C1920_MAIN_2600_0500_08_art,,
$C1920_MAIN_2600_0500_08_art,ACTOR,Aerith
$C1920_MAIN_2600_0600_00_art,,Let’s run.
$C1920_MAIN_2600_0600_00_art,ACTOR,Aerith
$C1920_MAIN_2600_0600_02_cld,,
$C1920_MAIN_2600_0600_02_cld,ACTOR,Cloud
$C1920_MAIN_2600_0600_03_cld,,
$C1920_MAIN_2600_0600_03_cld,ACTOR,Cloud
$C1920_MAIN_2600_0600_04_art,,
$C1920_MAIN_2600_0600_04_art,ACTOR,Aerith
$C1920_MAIN_2700_0100_00_brd,,Follow me.
$C1920_MAIN_2700_0100_00_brd,ACTOR,Broden
$C1920_MAIN_2700_0200_00_brd,,We’ll take the back alleys.
$C1920_MAIN_2700_0200_00_brd,ACTOR,Broden
$C1920_MAIN_2800_0100_00_brd,,Where you headed?
$C1920_MAIN_2800_0100_00_brd,ACTOR,Broden
$C1920_MAIN_2800_0200_00_brd,,What’re you doing?
$C1920_MAIN_2800_0200_00_brd,ACTOR,Broden
$C1920_MAIN_2805_0100_00_mma,,You never know what’s out there—be prepared.
$C1920_MAIN_2805_0100_00_mma,ACTOR,Item Shop
$C1920_MAIN_2805_0200_00_mma,,"Take care, alright?"
$C1920_MAIN_2805_0200_00_mma,ACTOR,Item Shop
$C1920_MAIN_2810_0100_00_skm,,All clear.
$C1920_MAIN_2810_0100_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2810_0200_00_skm,,"Tch, where the hell are they hiding?"
$C1920_MAIN_2810_0200_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2810_0300_00_skm,,"Hey, you over there!<br>Seen any suspicious folks?"
$C1920_MAIN_2810_0300_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2810_0400_00_mfa,,"No, I haven’t seen anything…"
$C1920_MAIN_2810_0400_00_mfa,ACTOR,Kalm Resident
$C1920_MAIN_2810_0500_00_skm,,Anyone else spot anything suspicious?!<br>Report it immediately if you do!
$C1920_MAIN_2810_0500_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2820_0100_00_skm,,Still haven’t found ‘em? Hurry up!
$C1920_MAIN_2820_0100_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2820_0200_00_skm,,"Yes, sir!"
$C1920_MAIN_2820_0200_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2830_0100_00_skm,,You! Why’d you run?!
$C1920_MAIN_2830_0100_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2830_0200_00_mma,,"No, I just… you were chasing me…"
$C1920_MAIN_2830_0200_00_mma,ACTOR,Kalm Resident
$C1920_MAIN_2830_0300_00_skm,,Suspicious. What’re you hiding?!
$C1920_MAIN_2830_0300_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2840_0100_00_skm,,We’re searching the shop right now.
$C1920_MAIN_2840_0100_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2840_0200_00_skm,,Nobody goes inside!
$C1920_MAIN_2840_0200_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2850_0100_00_skm,,"Sorry, but we need your cooperation."
$C1920_MAIN_2850_0100_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2850_0200_00_mfa,,"What’s all this about, barging in like that?"
$C1920_MAIN_2850_0200_00_mfa,ACTOR,Kalm Resident
$C1920_MAIN_2850_0300_00_skm,,"Quit talking back and show me your ID, now!"
$C1920_MAIN_2850_0300_00_skm,ACTOR,Search Soldier
$C1920_MAIN_2900_0100_00_brd,,"You’re the ones who took out Midgar’s mako reactor, right?"
$C1920_MAIN_2900_0100_00_brd,ACTOR,Broden
$C1920_MAIN_2900_0200_00_cld,,
$C1920_MAIN_2900_0200_00_cld,ACTOR,Cloud
$C1920_MAIN_2900_0300_00_brd,,I’m on your side. Got a friend in the main Avalanche group.
$C1920_MAIN_2900_0300_00_brd,ACTOR,Broden
$C1920_MAIN_2900_0400_00_cld,,You’re with Avalanche too?
$C1920_MAIN_2900_0400_00_cld,ACTOR,Cloud
$C1920_MAIN_2900_0500_00_brd,,Something like that.
$C1920_MAIN_2900_0500_00_brd,ACTOR,Broden
$C1920_MAIN_3000_0100_00_brd,,Wait!
$C1920_MAIN_3000_0100_00_brd,ACTOR,Broden
$C1920_MAIN_3000_0200_00_brd,,I’ll draw the soldiers’ attention.
$C1920_MAIN_3000_0200_00_brd,ACTOR,Broden
$C1920_MAIN_3000_0210_00_brd,,You guys cross the upper scaffolding.
$C1920_MAIN_3000_0210_00_brd,ACTOR,Broden
$C1920_MAIN_3100_0100_00_brd,,Something going on?
$C1920_MAIN_3100_0100_00_brd,ACTOR,Broden
$C1920_MAIN_3100_0200_00_skm,,We’re searching for fugitives.
$C1920_MAIN_3100_0200_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3100_0300_00_skm,,Seen anyone suspicious?
$C1920_MAIN_3100_0300_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3100_0400_00_brd,,"Oh, yeah, I might’ve seen someone…"
$C1920_MAIN_3100_0400_00_brd,ACTOR,Broden
$C1920_MAIN_3100_0410_00_brd,,"No, wait, maybe not.<br>Or… maybe…"
$C1920_MAIN_3100_0410_00_brd,ACTOR,Broden
$C1920_MAIN_3100_0500_00_skm,,Enough. Go home!
$C1920_MAIN_3100_0500_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3100_0600_00_brd,,"Hold on a sec, I’m trying to remember… Uh…"
$C1920_MAIN_3100_0600_00_brd,ACTOR,Broden
$C1920_MAIN_3100_0700_00_skm,,You’re in the way. Get lost!
$C1920_MAIN_3100_0700_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3110_0100_00_skm,,Any sign of Avalanche?
$C1920_MAIN_3110_0100_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3110_0200_00_skm,,We’re systematically searching the buildings.
$C1920_MAIN_3110_0200_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3110_0300_00_skm,,Hurry up! Don’t let a single rat slip through!
$C1920_MAIN_3110_0300_00_skm,ACTOR,Search Soldier
$C1920_MAIN_3200_0100_00_brd,,Worked like a charm.
$C1920_MAIN_3200_0100_00_brd,ACTOR,Broden
$C1920_MAIN_3200_0110_00_brd,,Almost back to the inn—don’t let your guard down.
$C1920_MAIN_3200_0110_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0000_01_cld,,
$C1920_MAIN_3400_0000_01_cld,ACTOR,Cloud
$C1920_MAIN_3400_0000_02_art,,
$C1920_MAIN_3400_0000_02_art,ACTOR,Aerith
$C1920_MAIN_3400_0000_03_brd,,
$C1920_MAIN_3400_0000_03_brd,ACTOR,Broden
$C1920_MAIN_3400_0000_05_art,,
$C1920_MAIN_3400_0000_05_art,ACTOR,Aerith
$C1920_MAIN_3400_0000_09_art,,
$C1920_MAIN_3400_0000_09_art,ACTOR,Aerith
$C1920_MAIN_3400_0100_00_art,,What about everyone else?
$C1920_MAIN_3400_0100_00_art,ACTOR,Aerith
$C1920_MAIN_3400_0200_00_brd,,They’re waiting downstairs.
$C1920_MAIN_3400_0200_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0200_02_brd,,
$C1920_MAIN_3400_0200_02_brd,ACTOR,Broden
$C1920_MAIN_3400_0200_05_cld,,
$C1920_MAIN_3400_0200_05_cld,ACTOR,Cloud
$C1920_MAIN_3400_0300_00_brd,,There’s an underground passage leading out of town.<br>There shouldn’t be any ambushes yet.
$C1920_MAIN_3400_0300_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0300_05_cld,,
$C1920_MAIN_3400_0300_05_cld,ACTOR,Cloud
$C1920_MAIN_3400_0400_00_brd,,"Once you’re out, head to a nearby farm.<br>A friend of mine there can help you."
$C1920_MAIN_3400_0400_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0500_00_brd,,"Oh, and…"
$C1920_MAIN_3400_0500_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0500_05_brd,,
$C1920_MAIN_3400_0500_05_brd,ACTOR,Broden
$C1920_MAIN_3400_0600_00_brd,,Take this.
$C1920_MAIN_3400_0600_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0700_00_brd,,It’s a crafting terminal.
$C1920_MAIN_3400_0700_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0800_00_brd,,"It’s an antique from the Republic era,<br>but it’ll let you do ‘Item Crafting.’"
$C1920_MAIN_3400_0800_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0900_00_brd,,Use it if you want.
$C1920_MAIN_3400_0900_00_brd,ACTOR,Broden
$C1920_MAIN_3400_0900_05_cld,,
$C1920_MAIN_3400_0900_05_cld,ACTOR,Cloud
$C1920_MAIN_3400_0900_08_brd,,
$C1920_MAIN_3400_0900_08_brd,ACTOR,Broden
$C1920_MAIN_3400_1000_00_cld,,You’re letting us go—won’t you be in trouble?
$C1920_MAIN_3400_1000_00_cld,ACTOR,Cloud
$C1920_MAIN_3400_1000_05_brd,,
$C1920_MAIN_3400_1000_05_brd,ACTOR,Broden
$C1920_MAIN_3400_1100_00_brd,,Me and this town have our own history with Shinra.
$C1920_MAIN_3400_1100_00_brd,ACTOR,Broden
$C1920_MAIN_3400_1110_00_brd,,"Honestly, I don’t know if this is the right path."
$C1920_MAIN_3400_1110_00_brd,ACTOR,Broden
$C1920_MAIN_3400_1200_00_brd,,Get going before I change my mind.
$C1920_MAIN_3400_1200_00_brd,ACTOR,Broden
$C1920_MAIN_3400_1300_00_sys,,Would you like to check the ‘Item Crafting’ tutorial?
$C1920_MAIN_3400_1400_00_sys,,Yes
$C1920_MAIN_3400_1500_00_sys,,No
$C1920_MAIN_3500_0100_00_brd,,Ugh…
$C1920_MAIN_3500_0100_00_brd,ACTOR,Broden
$C1920_MAIN_3500_0200_00_brd,,*cough* *cough*…
$C1920_MAIN_3500_0200_00_brd,ACTOR,Broden
$C1920_MAIN_3600_0100_00_brd,,You shouldn’t come near this town for a while.
$C1920_MAIN_3600_0100_00_brd,ACTOR,Broden
$C1920_MAIN_3600_0110_00_brd,,I’ll let the farm guy know.<br>Stop by there.
$C1920_MAIN_3600_0110_00_brd,ACTOR,Broden
$C1920_MAIN_3600_0200_00_brd,,Good luck.
$C1920_MAIN_3600_0200_00_brd,ACTOR,Broden
$C1920_MAIN_3700_0000_05_tif,,
$C1920_MAIN_3700_0000_05_tif,ACTOR,Tifa
$C1920_MAIN_3700_0100_00_tif,,"Thank goodness, you’re safe."
$C1920_MAIN_3700_0100_00_tif,ACTOR,Tifa
$C1920_MAIN_3700_0100_05_cld,,
$C1920_MAIN_3700_0100_05_cld,ACTOR,Cloud
$C1920_MAIN_3700_0200_00_art,,Sorry~!
$C1920_MAIN_3700_0200_00_art,ACTOR,Aerith
$C1920_MAIN_3700_0300_00_blt,,"Man, what the hell were you two up to?"
$C1920_MAIN_3700_0300_00_blt,ACTOR,Barret
$C1920_MAIN_3700_0300_05_art,,
$C1920_MAIN_3700_0300_05_art,ACTOR,Aerith
$C1920_MAIN_3700_0400_00_art,,"A date, kinda?"
$C1920_MAIN_3700_0400_00_art,ACTOR,Aerith
$C1920_MAIN_3700_0400_01_blt,,
$C1920_MAIN_3700_0400_01_blt,ACTOR,Barret
$C1920_MAIN_3700_0400_02_cld,,
$C1920_MAIN_3700_0400_02_cld,ACTOR,Cloud
$C1920_MAIN_3700_0400_03_tif,,
$C1920_MAIN_3700_0400_03_tif,ACTOR,Tifa
$C1920_MAIN_3700_0400_05_cld,,
$C1920_MAIN_3700_0400_05_cld,ACTOR,Cloud
$C1920_MAIN_3700_0500_00_blt,,That kinda stuff’s on hold for now.
$C1920_MAIN_3700_0500_00_blt,ACTOR,Barret
$C1920_MAIN_3700_0500_02_cld,,
$C1920_MAIN_3700_0500_02_cld,ACTOR,Cloud
$C1920_MAIN_3700_0500_03_art,,
$C1920_MAIN_3700_0500_03_art,ACTOR,Aerith
$C1920_MAIN_3700_0500_06_blt,,
$C1920_MAIN_3700_0500_06_blt,ACTOR,Barret
$C1920_MAIN_3700_0510_00_blt,,Got it?!
$C1920_MAIN_3700_0510_00_blt,ACTOR,Barret
$C1920_MAIN_3700_0510_02_art,,
$C1920_MAIN_3700_0510_02_art,ACTOR,Aerith
$C1920_MAIN_3700_0510_03_tif,,
